gene	differential_expression_T_test_p_value	out_aug/HAP1_KO1_a_L000/HAP1_KO1_a_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_b_L000/HAP1_KO1_b_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_KO1_c_L000/HAP1_KO1_c_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_a_L000/HAP1_P1_a_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_b_L000/HAP1_P1_b_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	out_aug/HAP1_P1_c_L000/HAP1_P1_c_L000_gene_featureCounts_only_count.csv_quantile_normalized_RPKM	HAP1_P1	HAP1_KO1	rratio
MLLT3	0.0273231794330944	3.7000653718309873	3.7159291972112456	3.4683256468881485	4.551656637222119	4.073226643609008	4.60229772443728	4.409060335089469	3.6281067386434604	0.19433553869953046
RP5-850E9.3	0.0133883133847393	19.48300755378709	21.564781328776405	20.032620171145997	25.66438219729442	23.182769171843763	25.40585786612704	24.751003078421743	20.360136351236495	0.19466884599675974
PARP8	0.0205515657456538	1.1895892297848525	1.0722521196667316	1.2181232336606247	1.3707760024991449	1.509936312402248	1.351241388427999	1.4106512344431306	1.1599881943707364	0.19501999172871473
NUMBL	0.0372011624720941	10.515627115916278	11.165264302878652	9.3402129404668	12.464959302959704	11.78641040053446	13.473899986674011	12.575089896722725	10.34036811975391	0.1950405508248632
RP11-23P13.4	0.0044087984792658	27.702190332931192	25.28555311724681	25.881190318778152	32.7110228402871	31.00819780894268	32.22747560326372	31.982232084164497	26.289644589652053	0.1953802698470602
LIMD2	0.0074074675371856	8.418976678394115	9.239074141121842	8.390225396324345	11.037345757365877	10.425490328339588	10.226091123452436	10.562975736385967	8.682758738613435	0.19539051629491946
EXTL3	0.0035220181974799	8.023478544951374	7.637463907916405	7.6692128695058095	9.071642598427925	9.66348968725474	9.652407057881373	9.462513114521347	7.776718440791196	0.19557654508221348
TBC1D1	0.0227738823778242	11.09162764540268	11.095624025231317	12.324126949038702	13.846696892607648	14.058297856808627	14.094594041784198	13.999862930400157	11.503792873224233	0.19574213802095
ZNF8	0.0040982313928691	9.048166573632676	8.817495580151371	8.481977898945356	11.165264302878652	10.434861097971702	10.469841572170209	10.689988991006855	8.782546684243135	0.19591103475939395
PFN2	0.0137516263076063	34.36254331968966	30.929183527978736	31.321498687260416	38.36385150504514	39.69029146568456	39.57135396079551	39.208498977175076	32.20440851164294	0.19615754943541133
ANKRD13D	0.0453257362788028	6.37913280546126	5.959582507963209	5.195092541527503	7.018128121162838	7.544362264688292	6.788728555547224	7.117072980466118	5.8446026183173245	0.19634349779101481
MINCR	0.0304583342928459	22.864390915416376	19.48813942874071	22.80622614517825	26.30588709749876	25.23038532919272	27.80903028326162	26.448434236651035	21.71958549644511	0.19634806522705123
ZNF74	0.0029477612255126	3.8920371077176745	4.076918743031929	4.209337100578415	4.922295155492686	5.046411267803593	4.873335378537068	4.947347267277782	4.059430983776006	0.1971662360840048
DUSP7	0.0061896158230998	20.69243972824431	19.166334205334653	21.259737069979497	23.73916731170731	25.201980027051416	25.54861207578085	24.829919804846526	20.372837001186152	0.19720402553259933
GPR137	0.0390826248008122	11.449269260688633	13.495809956326829	11.879353349857448	14.643718158370357	14.90230376781033	15.341000944510498	14.96234095689706	12.274810855624303	0.1973429615380898
AES	0.0051658878656944	80.55775785264417	75.44532568916127	80.17228855825277	94.34205320264532	100.53192003757196	93.01728273168006	95.96375199063245	78.72512403335274	0.19736377438152158
TANC1	0.0407469502692992	2.888009213775419	2.794042063115369	3.3525623172287684	3.5977635315384497	3.8789713901844154	3.540667061510536	3.6724673277444673	3.0115378647065185	0.1977644971863314
HCFC1	0.0104026062300888	87.32876422605739	85.05479560827557	77.27824955338376	102.44323215056738	105.06361746387616	97.01682423946627	101.50789128463661	83.22060312923891	0.19799098361540146
PLPPR2	0.0198429749317101	10.612289217598168	9.42892259048358	9.505818162867616	12.25779810483304	11.774556455141186	12.010337796597328	12.01423078552385	9.849009990316455	0.19806951928188474
MAP1A	0.0430563688849851	11.024675540230652	9.76792268198252	9.046289026262787	12.72239059613806	11.64723936635034	12.02975664678109	12.133128869756497	9.946295749491986	0.19808787212308654
TP73-AS1	0.034483034306845	4.096026843301395	4.7392565288719775	4.211018575551587	5.0922899834744415	5.761900831603296	5.067592969728052	5.30726126160193	4.3487673159083196	0.19852757021163508
CTD-2537I9.12	0.0389520330348222	31.604474533125824	32.12708139496953	33.13631236306387	36.89044488170415	42.40598802064131	38.98056433621351	39.425665746186326	32.28928943038641	0.19902058917081128
ZNF395	0.0188940907761365	9.156566140197317	9.285078110581994	9.187103363091742	11.069628580908722	11.822142028998265	10.84766944493358	11.246480018280188	9.209582537957019	0.19914853845635158
SAMD10	0.0059807900069772	15.21908654869596	15.848640838460035	16.927260414040283	20.200539806077547	18.93884644383693	19.47420308818499	19.537863112699824	15.998329267065428	0.19920726496572272
FHL1	0.0366205351199212	42.81409818218625	48.8671746685068	50.0259531421778	58.12114497574583	58.33007216003383	56.617355036695415	57.68952405749169	47.23574199762362	0.1992614830135744
RUSC1-AS1	0.0136610520228278	27.2069723292613	23.89915977326034	24.931742563297504	32.69667784285017	29.68100688654916	30.48944844097952	30.95571105679295	25.345958221939714	0.199274831695701
ANKRD13B	0.0001340064037545	27.453673265939795	26.55568244159849	27.467539724650248	33.63580384767516	32.657034375579656	33.223157191793824	33.17199847168288	27.158965144062844	0.19933490092807676
SRXN1	0.0103365026883378	19.57487395164353	21.525885763492056	20.11513804000548	25.78963533424339	23.43004766366022	25.558829414140348	24.92617080401465	20.405299251713686	0.19945841362493744
ZNF275	0.0463741253860383	7.939044572043048	7.68882055959844	8.088184830762573	10.509514150353017	9.285078110581994	9.176721936736438	9.65710473255715	7.905349987468021	0.1994885991753455
ADGRA2	0.0012162489586997	8.748086133133887	8.564750050507536	8.256468036117347	10.519377273241847	10.645332360028812	10.080293565141044	10.415001066137235	8.523101406586257	0.19979822817791557
HIST1H2AH	0.0495336652554887	135.8053220970204	129.93639299111746	123.31286288808558	172.8477028296529	145.54154987941342	157.44265253387778	158.61063508098138	129.6848593254078	0.2006675533735467
YWHAH	0.004683518520083	42.68008365935011	45.56222772737667	41.74373647706231	52.53312114964687	54.22974275246454	52.24255733031953	53.001807077476975	43.328682621263034	0.20083204157822243
ST3GAL3	0.0256338561344451	3.187648505301635	3.1957393269739485	3.692061134704895	3.862161717902589	4.231699215178747	4.23862477793424	4.1108285703385254	3.3584829889934924	0.20144977897061117
AMOTL2	0.0270520081400196	15.68682165195645	15.40135243774188	15.082354245051675	17.960011768602055	20.108149742806205	18.44884854661367	18.83900335267398	15.390176111583335	0.20151387179420818
MZT2B	0.0303425040666421	12.228530706391496	12.603148137149864	11.013624243285731	14.367604036160593	15.816403705336056	13.694158944628905	14.62605556204185	11.948434362275698	0.20151816327552075
NXPE3	0.0442092053070872	2.893426767044744	2.563035408984822	2.5693717351750607	2.9556279139623385	3.4760180058765173	3.40145992054288	3.2777019467939117	2.675277970401542	0.2023940899421617
F2R	0.0047985529733568	29.803251746115407	31.784474101585065	32.18698671162093	38.40180576996876	38.78572696695908	37.74740342452041	38.31164538714941	31.2582375197738	0.20277187692876497
ARHGAP17	0.0005017890154583	6.729260679264796	6.72376730225954	6.405315794669594	8.293339854397589	8.06255728779995	7.996269232329634	8.117388791509057	6.619447925397977	0.20329204901789372
DHRS1	0.0380093659348822	3.0704930488578115	3.5375243520308737	3.6705857766623615	4.55639241527165	4.015782380345981	4.032854689855253	4.201676495157628	3.4262010591836822	0.20332666077802822
C2orf82	0.0071882084714913	3.654911241834063	3.970936485986954	3.567703279517881	4.775915670238304	4.388742116803611	4.562468874866156	4.57570888730269	3.7311836691129656	0.20333120055524798
CTSB	0.0320128262346409	10.663388591579157	12.303367435562116	10.928898959249468	13.670469034008422	14.065171032123745	13.843312636719707	13.859650900950625	11.298551662130246	0.20359954034067107
ANKRD12	0.030962591996141	1.6975487592215897	1.8069221012230208	1.8318268727616944	2.003065979536208	2.295563566169605	2.2486666641584145	2.1824320699547424	1.7787659110687681	0.20381014067954933
VWA9	0.0095263304025195	19.020360238964237	19.5657741738441	20.200539806077547	24.545308016571017	24.87111524426752	22.73657401793891	24.050999092925817	19.59555807296196	0.204160021283238
SIRT2	0.0206809890191014	3.102486164452156	2.6482168723327613	2.9697268972660305	3.373265673739056	3.5725543542787666	3.758379253730221	3.5680664272493474	2.9068099780169825	0.20425299506706665
MPV17L2	0.0030432545298424	23.689232890126046	25.96188305574628	24.78539730504652	30.23176312141044	31.41589106041215	29.74327947108273	30.46364455096844	24.812171083639615	0.20448268026244917
SCD	0.0022015564116929	323.8702079239941	323.8702079239941	323.8702079239941	391.0565169469001	399.4703524935551	402.7063207517791	397.74439673074477	323.8702079239941	0.20474693369626648
CIB2	0.0104206676012314	35.48751709233964	32.63144733711815	36.83796512063402	43.572253167077	41.66042867228009	43.67103535269055	42.96790573068255	34.98564318336394	0.20479535976277494
CALD1	0.0260465278923208	7.98621895686114	7.525555047573022	6.708918140103049	9.512343002507944	8.768763588144996	9.013691505530472	9.098266032061138	7.406897381512404	0.20495024595246167
FBXL19	0.042098726428476	10.643289447137194	10.93153834584016	12.792778208020946	14.785055461357905	12.967303451895267	14.475380232373771	14.075913048542313	11.455868666999434	0.20523788043730623
KCNQ4	0.0365310994620398	12.479271140225066	12.049687832908116	10.292853494543095	14.094594041784198	13.605961683932213	15.09449829668854	14.265018007468319	11.60727082255876	0.20545126118296944
IFT27	0.0198019968645238	8.006962236612292	7.523462065868659	8.818758689032508	10.466239305207274	9.679806932806526	9.778884415298768	9.974976884437524	8.116394330504486	0.20546618958302063
NCS1	0.0196189939863605	27.13490375962884	30.507235615385824	26.915525876623352	35.95407942442508	35.85212315275142	32.14343108479482	34.649877887323775	28.18588841721267	0.2057423614055435
SLC6A6	0.040895180401241	17.793080399703232	14.728641954237736	15.33072511354016	20.957073267955614	18.31922558917356	19.55686033189065	19.611053063006608	15.950815822493709	0.2058517932394319
TMEM120B	0.0062053874012063	18.662136829199326	18.7644800409736	17.345802050302378	22.400111237412258	22.195802005138777	22.76278685870913	22.45290003375339	18.25747297349177	0.2061109614257265
SAMD11	0.0055549240257715	4.921488322726369	4.410968619173038	4.631830623286267	5.659371422650192	5.577001764548519	5.940506314644168	5.725626500614293	4.654762521728558	0.20632444055435634
DFFA	0.0432010094555662	4.477555408351964	5.130434754584885	4.6850326510955895	6.433241628406665	5.440502994687736	5.72701077085605	5.86691846465015	4.764340938010814	0.2074218086266178
HMOX1	0.0417262837629956	7.307573510098213	8.3314237807695	7.118953353587389	9.40225315154532	9.35664663411063	9.268111668353328	9.342337151336425	7.5859835481517015	0.20750476486871278
DPYSL5	0.006515671516701	32.79892409118811	32.00112582301589	33.75190427675202	41.66042867228009	41.27466853996257	38.51231743774917	40.48247154999728	32.85065139698534	0.20814114676472964
KLHL36	0.0086638906582038	2.481106676877562	2.5366485114708524	2.249120611218418	3.1379508710055166	2.9185446997242006	2.906501441186041	2.9876656706385862	2.4222919331889443	0.20901226177803742
LPAR2	0.0030053126635652	8.711006354425814	8.17831741611146	8.519859168541744	10.408397920850383	10.397692109510762	10.56202107877341	10.456037036378186	8.469727646359672	0.20990532465303469
CLN3	0.0268171115258444	3.3658077476942343	3.70932854114302	3.1142467001881027	4.156074240755292	3.946699964090065	4.481752467086596	4.194842223977318	3.3964609963417858	0.21034101904889316
EVL	0.0319793546206012	13.202627054242685	12.190226519709526	12.116860914596016	14.099561351420336	16.34413390746626	15.899634629749436	15.447776629545345	12.503238162849408	0.21069277724378882
POU5F1	0.0110475929655091	63.09192906450466	68.39244740312886	65.93616913192037	77.39462675584427	86.15680578054724	80.55775785264417	81.36973012967856	65.80684853318463	0.21148584561329903
AC009065.1	0.0185358242944051	1119.7289954549526	1119.7289954549526	1090.160650782404	1312.2103666298042	1449.9992683490093	1355.3700635490222	1372.5265661759452	1109.872880564103	0.21161274907369626
CDK18	0.0018453573043721	14.628912745953892	14.711272722708122	14.875552650429375	18.301678509476485	17.818274539605117	18.56956516360473	18.229839404228777	14.738579373030463	0.21179420552656256
FBXO16	0.0375935120940298	10.347600990058964	10.966262902473003	10.5938502489904	13.037350461157937	14.20729474511135	12.240270784841972	13.161638663703753	10.63590471384079	0.2122684606383579
SEPT9	0.015218251378269	31.824230316258536	31.16820850931518	30.53250316288704	36.582915929678485	40.50640497073295	38.67452549248508	38.58794879763217	31.17498066282025	0.21251883176764316
CCDC120	0.0140307701109282	9.165304909016042	8.66622653377398	7.883697430900541	10.804330407532108	10.966262902473003	10.067939529603745	10.612844279869618	8.571742957896854	0.21278553420786503
ITM2C	0.0055785412515754	30.48944844097952	28.38211840168954	30.891345736090766	39.027917821163705	35.94453946020869	36.20101968209397	37.05782565448879	29.920970859586607	0.21310788387791924
ATG9A	0.0063995980914006	20.56592223141128	22.35313638145175	20.33824212257705	25.60967098739269	26.68381276858196	26.066720203752368	26.120067986575673	21.085766911813362	0.21329147490341765
PDK2	0.0183377365811592	12.098093831525285	10.85476136327489	10.318735252793646	14.421675223421502	13.202627054242685	13.601643358546392	13.741981878736858	11.090530149197939	0.21354679917651717
GTF2IRD1	0.0333213293754752	11.834085019425451	14.387179437024765	13.83484489910505	16.495629525835636	17.39046911895034	15.768251593329284	16.55145007937175	13.352036451851754	0.21398264875765255
CTD-2619J13.14	0.038450258408866	7.141255891871732	6.246380696160737	7.13966862987079	7.8148016886321825	8.378534892339653	9.25686484151164	8.483400474161158	6.842435072634419	0.21414367869422193
RAB11A	0.0462490666580777	6.588036185752213	5.53003506783958	6.724532647753184	7.5929025606750224	8.01127464622022	7.771261116652845	7.791812774516029	6.280867967114993	0.21473446817154437
SQLE	0.0169481400619376	16.040194352568342	14.579344113403344	17.085562343165066	20.441226928754816	18.484083026346006	20.257188462006194	19.727499472369004	15.90170026971225	0.21475639252925147
FXR2	0.020507542292363	14.842575021048171	16.282625711673884	14.501152178987487	18.785047208694937	18.84524181402405	18.98283436976151	18.87104113082683	15.208784303903181	0.21492227616820597
LTBP3	0.0102411913987208	11.29314419434538	10.269160256633468	10.112412019234409	13.886361630419444	12.933006150816585	12.495246605608216	13.104871462281414	10.55823882340442	0.21524073616117073
LCAT	0.0239501026925404	4.199423085412703	4.222035822089729	4.570966201292157	5.482007207248564	5.695887792683831	4.952007992967196	5.376634330966531	4.330808369598196	0.21546889198892608
SLC7A10	0.0282804295032206	8.594571924211278	7.197299341088221	7.5466087080040944	9.645848723336812	10.047029253671464	9.288259985765292	9.660379320924521	7.77949332443453	0.21569951051110642
RP11-172H24.4	0.0181520709961747	4.244778506801888	4.315676417975376	3.695996816281159	5.363666121616251	4.903412243174237	4.953379542762726	5.0734859691844045	4.085483913686141	0.215745235137428
NLRX1	0.0341937124058856	8.051939727439786	8.506877792673935	9.42109694328746	9.741225956726952	11.28900691750423	11.234952751012656	10.75506187508128	8.659971487800393	0.2158214563036861
H6PD	0.0050565389047614	9.138489460944449	8.549408507371599	8.182352734392778	10.336096464780548	10.986461973057942	10.820394475730852	10.714317637856446	8.62341690090294	0.21625084704339392
TRERF1	0.0102925161190868	23.93774417254976	25.02135561848929	21.786370388560524	27.999561685478174	29.47840654037951	30.44262066110113	29.306862962319602	23.58182339319986	0.2164939219944259
GORASP1	0.0158823374819666	6.819356907986733	7.585157259913888	6.508692717483318	9.07777332936403	8.517790749800112	8.396279902174983	8.663947993779708	6.971068961794646	0.21654968930257526
KIAA1671	0.0059747516971503	7.878036073531664	7.78638216746721	7.151516479715304	9.57521111359902	8.96072534434101	9.822486454570916	9.452807637503648	7.6053115735713925	0.21661193019834948
PTCH1	0.0103930704794196	4.550467761496818	4.568207815996813	4.254842864378001	5.427652981981279	5.8828590887384	5.314243412013175	5.541585160910951	4.4578394806238775	0.2167616076200015
ISYNA1	0.0045595703437556	28.852320474897308	31.24331704177661	32.11022082130676	39.476501717035575	38.20184564064148	36.95086514626512	38.20973750131406	30.73528611266023	0.2168235210275235
UNC119	0.0181701594748992	10.036200530337752	11.032701424631854	10.005388010219114	11.885936013267273	13.332148270357566	13.436761782576427	12.884948688733756	10.358096655062907	0.2174286541453778
NOL4L	0.0320501156010002	10.509514150353017	10.504712908388308	11.07839102523711	13.795477394622694	13.93462397331746	12.194905720779994	13.30833569624005	10.697539361326145	0.21751311532307854
CFLAR	0.0025793395520352	1.18731706776952	1.1418453834792963	1.2371160665138516	1.4558377938465898	1.4391270267055116	1.5429858205825433	1.4793168803782148	1.1887595059208893	0.2178028904639859
MAN2A2	0.0208727526548126	6.219067597452359	6.200594794298521	6.550214991617195	7.926704661367634	7.350842646253882	8.337056966386472	7.871534758002663	6.3232924611226915	0.21814176009045777
AGBL5	0.0174014099602709	36.02161657273656	38.27279950378216	38.67452549248508	50.27993295485189	44.92705877829702	45.53845560190834	46.91514911168574	37.656313856334606	0.21895885279535135
PPP1R13B	0.0162029483354621	5.424847809896491	5.875117133357366	6.332499797910791	7.5752790065451805	7.109148030139227	7.291624537514615	7.3253505247330075	5.877488247054884	0.2193259044822916
SCARB1	0.000411646165146	21.51285311547212	22.67913019850134	22.26623705954237	28.27838507126272	27.54624770477678	27.01540123225676	27.613344669432085	22.152740124505275	0.21945083956421804
NACC2	0.0307903515775838	10.496771917804834	9.183041796980325	8.769949422475127	11.412039037263208	11.879353349857448	12.192505619516709	11.827966002212454	9.48325437908676	0.2200448009240427
CRY2	0.0240150478720692	3.1186726911844964	3.3018053169569423	3.636180598832192	4.18700569898494	4.103464378630155	4.259647682427836	4.183372586680977	3.352219535657877	0.22059395931454195
RTN2	0.0088886248399255	10.112412019234409	9.480279575325186	10.857138077073955	12.715489572761632	12.081572014052616	13.202627054242685	12.666562880352311	10.14994322387785	0.22059640901880956
IFT57	0.0056169588585541	1.5621613200977609	1.6027221065344135	1.7053413417909216	2.043849754786565	1.922126720306415	2.113367473993152	2.0264479830287105	1.6234082561410321	0.2208523845746651
AC013461.1	0.0355359332662346	2.213380535880881	1.857364865863965	2.045393207052412	2.624851390041506	2.30423267984916	2.706144206652769	2.545076092181145	2.038712869599086	0.22093653386058154
JAG2	0.0459036841985833	8.134491478307853	7.887609055516072	7.2347784205803825	8.833803892572083	9.579891288158768	10.624364225777796	9.679353135502883	7.752292984801436	0.2210990445081161
HOXA5	0.0299606792365016	6.1046701140316	6.231933743767299	6.00036288363595	7.623571416570022	7.141255891871732	8.16066847807356	7.641831928838438	6.11232224714495	0.22240694151360016
ZNF362	0.0106342384748867	26.343932521625693	25.94955104166424	26.421802665641135	31.34872897999024	33.84512160986836	33.24679287953506	32.813547823131216	26.23842874297702	0.2226892125378191
FKBP11	0.0211346442288391	10.39913605818643	9.946207371380844	9.019253486908164	12.069428303362002	12.243356143360964	12.41756909743335	12.243451181385439	9.788198972158478	0.2228840955730245
AGRN	0.006129858198727	17.27288302361797	17.496440913489558	16.047866666029392	22.34819011860368	20.31098240950871	20.91311689680304	21.190763141638477	16.939063534378974	0.2230117458117741
RRAGA	0.0141871345186277	22.26623705954237	19.93036258942944	21.62745564237049	28.26477076591244	24.876295185041894	26.7098184755966	26.616961475516977	21.2746850971141	0.22309846333226127
SPATA20	0.0033464769832978	12.611875531649652	13.58448835820466	12.749496408351172	16.432540513238227	15.99321367325525	16.30441715289363	16.24339044646237	12.98195343273516	0.22319237899874203
HSPA12A	0.0379850575754627	5.521534621037521	6.891885847392593	6.120480151543543	8.154938166479207	7.780646762052652	7.260504592254713	7.73202984026219	6.177966873324553	0.22344548297695704
KMT5C	0.0450161041270294	12.64065063914245	12.211283689120252	11.663000249756882	14.5987401782931	14.341459624502464	16.78242089936214	15.240873567385902	12.171644859339862	0.2239289845805414
CTD-2207O23.12	0.0014665014743222	132.0059418897663	134.0253195117651	125.3195973892846	160.9154246636818	165.75176084862812	163.65435134483724	163.44051228571573	130.45028626360534	0.2245066955818553
JOSD1	0.0113601849174545	9.61231608452709	10.933865327551336	11.021103986989816	12.606043540911502	13.795477394622694	13.155777167441936	13.185766034325377	10.52242846635608	0.22467654109154056
MAP3K9	0.0208793225049354	3.765846699038503	3.753405168837996	3.237051267013923	4.181474272353274	4.526424288408205	4.78391543976914	4.497271333510206	3.585434378296807	0.22562666209197998
GATA2	0.0255560698881346	37.146309417119085	35.80571902295976	30.737245263494422	41.14623478070811	45.62313863296513	43.299204516479385	43.35619264338421	34.56309123452442	0.22569769564714326
SEMA6C	0.0431788492253075	1.902099942912612	2.322315728798197	1.9167434569481416	2.454993559195101	2.5426601795418926	2.7071443883573867	2.5682660423647934	2.047053042886317	0.2258621732759862
ABCA2	0.0074205402892862	20.820057125551173	21.02636594917153	20.925163790521044	26.959632203306537	25.329659284238108	26.480659575043905	26.256650354196182	20.923862288414583	0.22605892844688286
RP11-123K3.4	0.0093372520019294	29.685537419594628	30.025253123411204	33.18886386706969	37.0262401271365	41.22353144236167	38.33156028664301	38.860443952047056	30.966551470025177	0.22609858649385992
BAIAP2L1	0.0366640331308133	11.47072776653644	14.25960590551235	12.475270720274452	14.885100207345555	16.164034209805966	16.897926923129777	15.982353780093765	12.735201464107746	0.22614406333503378
SHC1	0.0340387768767624	15.427191660358398	13.50003622720502	14.03129973253011	18.85542003136427	16.18594745233594	18.90226444678548	17.98121064349523	14.319509206697843	0.22672568622494652
MPDU1	0.0030818915132786	18.897540777625775	18.593599813122008	18.158330959209675	22.779865879446856	22.91359465177455	24.204100210337877	23.299186913853095	18.549823849985817	0.22697612092523486
RUNX3	0.0485330909200162	9.016248008783622	8.862141538894603	8.849430846241383	10.140031086173169	11.826183112804909	11.608819753933902	11.191677984303993	8.909273464639869	0.22709417765237638
TRIB2	0.0156704058031712	6.441166558837623	5.679358403607639	6.125151345205798	7.682056320660084	7.539741338443323	7.70042791760022	7.640741858901209	6.081892102550353	0.22719395718487315
B4GALT2	0.0113915803677849	48.33257131888317	54.11428069513145	47.50872380328179	63.665550545550936	64.18475539550558	60.544424144032085	62.7982433616962	49.9851919390988	0.22721512939244698
RP11-728F11.4	0.0027674320068567	107.8187485463604	103.90600343012068	113.6276597906464	139.40027232854567	135.1595469260987	134.28086331887235	136.28022752450556	108.45080392237583	0.22742864636003532
EIF2AK4	0.0028500872913176	12.547787534831883	11.96662764720463	12.588481184130712	15.727488434753653	14.890141269462182	16.009548364817707	15.542392689677849	12.367632122055744	0.22749965928281157
KCTD20	0.0212491371359632	9.882057864584455	10.89118419094182	11.049122187866226	14.427383773075228	13.05554759171044	12.522952695584848	13.335294686790172	10.6074547477975	0.22786354979366225
C1RL	0.037451584316841	14.055394105583838	12.495246605608216	11.23883668187078	14.77037125459124	16.927260414040283	15.816403705336056	15.838011791322527	12.596492464354277	0.22799900415503793
HIVEP1	0.010620314070739	4.131556523432384	4.638035074362097	4.770302784577881	5.421692123539117	5.694781855860929	5.908966783810455	5.675146921070167	4.513298127457454	0.2280718574971588
ATXN7L2	0.0291162868640327	6.82045645431289	5.9939117959358414	6.471497899395548	8.629774712021096	8.277883848503656	7.345154064980584	8.084270875168444	6.428622049881426	0.22816248060774957
ARPC2	0.0031156354979261	19.0418923842556	17.15695982600998	18.012164668818215	23.400170938446944	21.85253419847561	22.939272110293373	22.73065908240531	18.0703389596946	0.22844147674534968
PRR12	0.0018278735345603	5.102312687751566	4.794267422512346	4.833060073256633	5.9835005088520345	6.131127437844529	6.417685046995524	6.177437664564029	4.9098800611735145	0.2286500007929005
NDUFB10	0.043679193296227	33.5747686371034	38.4111816355349	38.33156028664301	41.27466853996257	47.87441305853144	49.66186571548258	46.27031577132553	36.77250351976044	0.2287449374345749
CPXM1	0.0114984184668738	29.943136614688104	33.37974531162984	34.74428888123684	43.48692096480921	39.3803150767582	40.53350849984241	41.13358151380327	32.689056935851596	0.22877872574848762
HDAC7	0.0189898851560971	13.215833965625857	12.104216149685046	11.058730176055526	15.832425393920548	15.40876985408162	14.546095318805811	15.262430188935994	12.126260097122142	0.229012052716539
ACTG1	0.0023479927941911	849.0433376243178	849.0433376243178	849.0433376243178	1058.155174582677	1090.160650782404	1058.155174582677	1068.8236666492528	849.0433376243178	0.22919246072350158
SLC9A3R1	0.0264854400008788	102.65012692220816	91.38693459217974	85.44130968011842	119.2942875950838	112.87570531541616	119.7069725323899	117.29232181429661	93.15945706483545	0.2293434142300246
LL22NC03-86G7.1	0.0361141631976824	1.6027221065344135	1.6517298092289503	1.359950002542958	1.8872001013042832	1.9940392785707997	1.9314717405042416	1.937570373459775	1.538133972768774	0.22984486647975413
NLGN2	0.016583730048988	22.195802005138777	18.73443956069566	20.00574725573056	27.17345943921975	24.955362065377347	24.63157825859307	25.58679992106339	20.311996273854998	0.22984496694893194
SMAD1-AS1	0.0480509964559269	24.813187947866343	28.21185335480671	22.00162717515903	31.863834628611887	29.07677840623204	33.58748766168517	31.50936689884303	25.008889492610695	0.2300310668188019
HIST1H2BO	0.001369254817564	1058.155174582677	1090.160650782404	1009.687159197363	1355.3700635490222	1312.2103666298042	1312.2103666298042	1326.5969322695437	1052.6676615208146	0.23026381467925594
FADS1	0.0063790427425717	22.337282480467803	24.383160108684653	22.601846413646683	30.839806103846872	28.44752356046237	28.081479826282848	29.12293649686403	23.107429667599714	0.23034519077743387
KLHL17	0.0011143327676491	25.329659284238108	25.86652002501689	24.03493310220378	32.00112582301589	32.32175494134759	30.507235615385824	31.610038793249768	25.07703747048626	0.23049350057740803
PLXND1	0.0209930206558163	16.282625711673884	17.27288302361797	17.14867237450827	21.51285311547212	22.61658194261612	19.82887465087083	21.31943656965302	16.901393703266706	0.23118508074465316
MARVELD1	0.0166880434421031	21.800544195917084	19.974161479124493	18.301678509476485	23.949619105612992	26.54769838939029	25.28555311724681	25.260956870750032	20.025461394839354	0.23121702604989794
SATB1	0.0011739301040558	5.466642548738069	5.630472851625014	5.785639622220327	6.99170848989407	6.950868927224732	7.35564922978211	7.099408882300303	5.627585007527803	0.2312916761826746
SIX3	0.0169481851383738	32.89636925661762	34.38202562792732	35.21893834982023	45.75381117181669	40.35026651259236	43.21017553316705	43.10475107252537	34.165777744788386	0.23136824516552432
PIK3CD	0.0217978200686978	5.191268242803114	6.259185623550834	5.566433844930369	7.140575120929104	6.77485768853202	7.558364251458926	7.157932353640017	5.672295903761438	0.23158379103996843
RNF26	0.0149695952656019	57.85182509353198	68.21317591621026	61.60176247518652	74.73898549272381	78.79898361506955	83.4541586883486	78.99737593204732	62.55558782830959	0.23230581214213178
CTD-2574D22.6	0.0256933514741534	60.29980365462895	59.803770911363245	67.86975243997152	86.45520594433326	75.90701570754881	75.05331676768245	79.1385128065215	62.65777566865457	0.23245653768648777
CCSER2	0.0011719603493605	5.486354589818554	5.071650825814873	5.189932650350165	6.805330330256248	6.433241628406665	6.653012056118534	6.630528004927149	5.249312688661198	0.23253094917533787
FBLN1	0.0008318968103441	47.34734161195643	50.94459972996452	48.59821683357353	61.264692485015935	63.5985686875268	60.715581724229935	61.85961429892422	48.963386058498166	0.2327355909663806
NAV3	4.322072534042413e-05	4.499393619381241	4.62432511930137	4.594884968855125	5.832652470739506	5.689428818796936	5.816745352163207	5.77960888056655	4.57286790251258	0.23313087357536677
CISD2	0.0184988411464332	2.138605125104897	2.150253007835037	2.392450099967142	2.7160265190908546	2.680018750026056	3.04857556501172	2.8148736113762105	2.2271027443023588	0.2331509811274183
SF3B5	0.0474240962000566	86.15680578054724	77.12818998048475	68.85700304445565	94.16933002330046	108.08766149254085	91.17657767476192	97.81118973020108	77.38066626849589	0.23323599542043955
