gene	Methylation_A_1_Test	Methylation_A_2_Test	Methylation_A_3_Test	Methylation_A_4_Test	Methylation_A_5_Test	Methylation_A_6_Test	Methylation_A_7_Test	Methylation_A_8_Test	Methylation_A_9_Test	Methylation_A_10_Test	Methylation_A_11_Ctrl	Methylation_A_12_Ctrl	Methylation_A_13_Ctrl	Methylation_A_14_Ctrl	Methylation_A_15_Ctrl	Methylation_A_16_Ctrl	Methylation_A_17_Ctrl	Methylation_A_18_Ctrl	Methylation_A_19_Ctrl	Methylation_A_20_Ctrl
Cnih1	1.1712694935998542	1.0718772146843296	1.0592873555643476	0.9943314160900444	1.0415683799016349	1.0248639560545114	1.098969359001376	0.9822556622485252	1.023949860197379	1.110344564680008	1.0070956944905274	0.9091835733812368	1.1025971819948202	0.9790558264099628	0.9885386699650648	0.9255128077126122	0.9518115412595288	0.9524867193375016	0.9630701698090212	1.009870385016211
Zrsr1	0.08051809532802	0.1917772939582268	0.0936993906435333	0.039093783797064	0.0957087251171613	0.1225681108722798	0.0775846349799623	0.0803293069208012	0.0659885206186642	0.1129660677081409	0.0790141083894648	0.0946173885695254	0.2155142167128531	0.1421990980620748	0.079585720056433	0.1526926429781718	0.2372723762572194	0.2200902082967382	0.1833667828103378	0.1738519654290631
Flywch2	0.0357030797443561	0.0258719348339851	0.0713782631894094	0.0995630914510399	0.0777234780322881	0.0753090025310639	0.0955695752050266	0.0981939713057484	0.075437863874815	0.1797373912961062	0.0310972405581922	-0.0923519274834269	0.055885450019817	-0.1125454832598753	0.2061755420024695	-0.2350720528940726	-0.0360277322249039	-0.1441409944748573	-0.1050408354854842	-0.0937146852945727
Swi5	1.1945716139197573	1.1195880516174237	1.1465560916672888	1.1655233722591398	1.159127106387689	1.1139274035895192	1.1789317087489797	1.16460414677479	1.1757325851779823	1.1920245780145018	1.178822544982688	1.097810606564292	1.1835093631955569	1.105381051995722	1.1620069167419738	1.0488234121167042	1.0572797997828822	1.017774087800999	1.0397662097773304	1.0561289531222564
Npdc1	0.7398624175629297	0.6763037706426243	0.7510979588297984	0.8181760662041386	0.7837800812337015	0.7140882383754982	0.7539295122521923	0.7290199473052582	0.8158976235233703	0.7856701941429454	0.7338372750031821	0.7038159340107055	0.723587504310141	0.6256158631783787	0.7459869662186799	0.6607243824393803	0.709331302337742	0.5579595933480156	0.7128857688579059	0.6324424150047184
Smarca2	0.4787527323020153	0.4462602280794162	0.5014131196815942	0.4687160468958488	0.4488437969952428	0.4806243089047428	0.4636846352200487	0.4982142592828954	0.5256208535290959	0.4409863339206754	0.4871260439302405	0.5888783235066447	0.4710273493243201	0.4679255977413469	0.542546483585114	0.5035829737458957	0.5408836952449516	0.5598412154830437	0.4795283918386069	0.5450840907971362
Lmo7	-0.745275032106195	-0.5676615333583944	-0.4773205762287426	-0.5885701631559096	-0.5772966043935406	-0.7137599936619111	-0.590602620762205	-0.7326942089461086	-0.7705732264393604	-0.6611743859821616	-0.5147494756501706	-0.5396866105802457	-0.5417511485975305	-0.500373864837018	-0.5409992099264713	-0.5423031428353731	-0.7356546065963868	-0.405826026239832	-0.5713205930222807	-0.500165172920515
Hnrnpul1	0.9179457088040222	0.9219829832470596	0.953679769819784	0.9262784738932875	0.9398774716685664	0.9500647263412711	0.9161056970456328	0.9701877773848318	0.9002929009575372	0.8893475865655914	0.9227313471411716	0.9333079846038368	0.9347488277140736	0.9607748842902114	0.9939411532376558	0.957488324456666	0.9976698612699644	1.00580463678307	1.0179268898833431	0.9558335533687422
Nfic	0.2306787388085732	0.198247561574177	0.1866395326312186	0.1444920899630132	0.2125770916324527	0.2575103504921521	0.1405977507951279	0.1014723080021201	0.2047444706852047	0.1648100163314682	0.1673983920738421	0.3096646473926396	0.1296492991915192	0.192104260524578	0.2222994290656893	0.3585774386839653	0.2893430957319001	0.3736773781558399	0.4132506218953647	0.2386074633284965
Myo1c	1.0771221336136498	1.0783259256128293	1.1107681617577911	1.086691985345945	1.113335046616789	1.111076577001992	1.054183729338542	1.0950220756280882	1.078300651049995	1.0596870659046662	1.0851641659993705	1.1486800064875893	1.1134536330747449	1.1289963138129655	1.0851777819786776	1.1259056639723066	1.1493627833556752	1.1575296741299903	1.1483252061899465	1.0829924988741255
LOC501282	0.2228810094963665	0.3326494189810826	0.3518674481171603	0.4461289469069764	0.4107630853283436	0.286011497804948	0.3373486444526199	0.3551000922981177	0.3750863179311882	0.406390185205936	0.3400026703789342	0.2377738676711724	0.2864308460516823	0.2678405910603073	0.33910426153887	0.2829654511947941	0.2525980473614539	0.2356038026919151	0.2796565044264215	0.2376861677980895
Lig3	0.297407799405722	0.2745852344626936	0.3158048296187832	0.332162993120676	0.261592953541272	0.354647606600347	0.3436734967899078	0.3602663878085264	0.2587545116275909	0.1954209455385087	0.344050956732179	0.4391369659644635	0.229986953408144	0.3336442431854574	0.3376247837973262	0.3945566872224597	0.3893429409643281	0.4211063076038568	0.4151283743581073	0.3510969137793926
Prox1	0.3048811742448963	0.2344022004263568	0.1652369442646284	0.2601667353318965	0.29450653087868	0.3795199944422121	0.1680930375456545	0.2077800958824746	0.2181395819087358	0.2461982661301018	0.2886256161350369	0.3584866028338926	0.2136754315782507	0.2791300374331608	0.2090590313393457	0.5021610332718398	0.3683661116648019	0.4706330505142232	0.423184948843015	0.3338877986108798
Wbscr17	-1.0936444865089332	-1.0125106773463215	-1.058771467926795	-1.2659482292716886	-1.372350854660858	-1.1347361128999118	-1.2396003616294624	-1.2247192928386257	-1.442595495490694	-1.3849515262490644	-1.0740445820231397	-0.9030682899512742	-1.276031266099968	-1.0368774293001353	-1.111542465009457	-0.9857207591330024	-1.1624717467433685	-1.055250298334765	-0.94635222023944	-1.0020383633807934
Zeb2	0.2647474949442264	0.3658732958438877	0.2713223899792155	0.2265924534844404	0.1497214328219438	0.3924636529057523	0.3595804871001161	0.2987470347082762	0.191912263873381	0.1906474418752504	0.2062616011329734	0.5053961307921825	0.1285592184582323	0.3445944445170741	0.282871034723554	0.5276093058494202	0.5038536359608018	0.5560708570274276	0.3901509007780273	0.5099046511015585
Psmb2	0.9876508777760088	1.0481396141265575	0.9893751912841686	1.021856105497783	1.0605557753021464	0.969045704987388	1.02456572646181	1.0125465065940835	1.0299553981835687	1.0344032568105015	1.0529415045330452	0.9485154285421622	1.0045680667360093	0.999505630497214	0.9698873976757832	0.8924454047368264	0.8894646374777945	0.9286049622112076	0.8684453730764223	0.943343104021717
Nupr1	-0.9767522181935204	-2.91607270364239	-2.890133347122337	-2.836114217176041	-2.8895340019390976	-2.566917188309972	-2.933124474141199	-2.853153169654268	-2.612497254999887	-2.5257193583058104	-1.3609430281859392	-2.6366159399962905	-2.392291607183848	-2.269748541046969	-2.9134177923318334	-2.421978791064289	-2.9410163221225694	-2.586349766180174	-2.5961103772698557	-2.5907744548054628
Prkcsh	1.2654843586868645	1.2299277988897293	1.2463510271458975	1.2745908060901383	1.2735286014444034	1.212656839290137	1.2228327923892992	1.21271478173019	1.2573257483697329	1.275386493042049	1.258572587447244	1.1651791743684885	1.2734336131464536	1.2202590337351988	1.2171255311713018	1.1602193807503656	1.156831817297349	1.153969030624202	1.1596201444625691	1.1466478975247254
Sep15	1.433056198363322	1.3829835164027318	1.4527170822696367	1.391666171431821	1.3773941355206452	1.3991547163155351	1.4578100660996487	1.400860799064713	1.3884167648115546	1.3848347671007923	1.4148590927179516	1.340954656563769	1.4042857082806963	1.3574859934259065	1.388017253664789	1.29728596540854	1.3262832422819786	1.33515470335762	1.3687662453317075	1.3375754699011069
Sar1b	0.7789184425912192	0.7709385795563105	0.7942305422172	0.8429104656682892	0.8318975100446776	0.8112944360427325	0.8757965119355692	0.8254541106730401	0.7953329143525202	0.859117882620546	0.8379032794270829	0.74545785757581	0.8233850321484161	0.7528458778352368	0.7623913673917198	0.7375231373534464	0.7118726178210204	0.730407235763378	0.7611723108761144	0.7514588873130948
Sod3	2.130748952625456	2.1040152064332185	2.0360707476981785	2.113880334838241	1.9933752959615365	2.0475298776819986	2.0274529997830157	2.0039780004285945	2.1434259205583897	2.131609144413198	1.9740313132067664	1.9979934686679608	2.08681382877671	1.916139168938307	2.086069869393395	1.9710072812015984	2.018457856924194	1.9798104283572744	2.0351576216959004	1.8836283609086224
Pds5b	0.6287987344301194	0.6271823455694624	0.6593618412922233	0.5674475517488148	0.667773336734743	0.6506748896614857	0.6295079685753432	0.638134401187741	0.5629465793501949	0.5188800222687039	0.6374878397512705	0.6434973449957644	0.6438624624184427	0.646410720959016	0.68446999607799	0.6730221987370832	0.6801515323759741	0.6675462608968628	0.6628853345169664	0.6493638779200784
Gpc3	-0.0481966451738196	-0.4107161631589309	-0.2044733748277282	-0.5727411425198898	-0.3621997846852319	-0.1409307097606114	-0.3338686047082355	-0.5184272215982789	-0.5708639916199971	-0.4160324100127452	-0.0683095095537309	-0.2335232338377995	0.0286749836461832	-0.0139959061782563	-0.2972541738315184	-0.2069157020985494	-0.5052349978376575	-0.0947774787860527	-0.1811089361908379	-0.0130735546084704
Pla2g2a	-2.0691553121621555	-1.772348224393688	-1.943548781562053	-2.037453807141845	-1.6455039532005904	-2.906815973853542	-1.9470224989740237	-2.203453023555636	-2.0694695762682547	-1.5120194850070416	-1.5881407170838584	-1.800538592376227	-1.164130674617593	-1.4328308766268505	-2.222089871201124	-2.004417157453525	-1.6125576744600345	-2.234702857143719	-1.6141843164399434	-0.7633019605988964
Serpinb6	0.3316055508014523	0.3326494189810826	0.342921459647854	0.4096372333419542	0.3454755849673379	0.4081831396533726	0.4345818167478557	0.3518432878097993	0.4002513480449523	0.4712945147841497	0.3520487446954931	0.2922780672169355	0.4076068026667543	0.3304712868284658	0.3815652508336265	0.2375874301023049	0.2348089814026729	0.1963635081762149	0.2869712675499205	0.184217062249774
Setx	0.2023862805021085	0.2699680803309813	0.2607791603707434	0.2348339463455559	0.2740744888997393	0.2608515721927904	0.2154727119604755	0.2869536252114809	0.2268755847519513	0.210627295178225	0.2083921076112942	0.303474459079846	0.2136754315782507	0.2587452047756333	0.2820436556355509	0.3352826704163295	0.3431674717510178	0.3797740095216032	0.3136793939708948	0.3803819539414753
Ncoa2	-0.0452119773830768	-0.0118689109525073	-0.0923276679913951	-0.1748247297237584	-0.114296989829931	-0.0553265131410315	-0.1199295370019482	0.0068606557653229	-0.0811491444236425	-0.2077840170603829	-0.1979285300064049	0.0699149781758114	-0.2439757829376148	-0.0289557455058454	-0.0144413847854439	0.1498231513456937	0.1679718368452759	0.1621727940933525	0.1333234162493501	0.0563805270425351
Psmb4	1.3171251855703912	1.2512056898349542	1.248585903838264	1.2621062247689523	1.2831581086063903	1.175880439362534	1.2815353956946165	1.243977130493813	1.280796820550041	1.2839354140238797	1.249985214137436	1.2102916560960015	1.3051003012405835	1.2308938533786071	1.230066362850717	1.1411086074142178	1.1483055066572123	1.118430037987265	1.1690038034352142	1.1524865519491234
Dbi	1.1168898211761615	1.164051186645262	1.1313927456488817	1.0891452477314232	1.1979659066368291	1.084814096916767	1.2620493079866468	1.1711591070767762	1.2195080043668676	1.1549455646712738	1.183074796049446	1.0936538660131645	1.13551548420943	1.128346061537993	1.137388868049434	1.032466581754395	0.9904643637833532	0.9535552955609642	0.9966602317114872	1.047395818472698
Nipbl	0.8454299817343532	0.7469571335749658	0.6888825902216652	0.7097385632923316	0.7700259651907967	0.7896511088832582	0.6843082462385208	0.6990571371126563	0.7369365037407475	0.8035757175452669	0.7148856638043595	0.7804408066383355	0.7888671305879805	0.8431251953842347	0.7476192800263775	0.8418558180210152	0.8461070656993489	0.8431479419521088	0.8828968899926557	0.8660962703185692
Atraid	0.4156259693565083	0.3787153806356543	0.4060746579799472	0.4254685803333876	0.4367001193092523	0.3299157743831646	0.457282110917324	0.4487745086398564	0.3553506897622995	0.4133500789901824	0.3552117339491057	0.303474459079846	0.4290498880264385	0.347679746451186	0.4463714553302446	0.290265015563851	0.2502092351509975	0.2400764205976129	0.2933848209625259	0.2784061756127425
Slc41a2	0.2782236294047447	0.2520218704533399	0.1602409392065007	0.2436685625876469	0.1011138981003609	0.1637008584487329	0.2025559216941458	0.0992891880753872	0.3030791343710845	0.3897633149948006	0.047594634828344	0.0091464739986183	0.0876513135493626	0.1352065140051896	0.2745348953562967	0.100465961409987	0.1216658486406546	0.1013733593913292	0.0081807749469368	0.1043148805158617
Mettl10	-0.2153181985335329	-0.2583166799995122	-0.2150745118681026	-0.1696876494664086	-0.1808277421538079	-0.1049014118054151	-0.1748554621767954	-0.122378088845946	-0.2459827621148686	-0.1201385839621455	-0.2127405211647652	-0.2842852001942986	-0.2698425368116086	-0.2796720180225991	-0.1697173545110951	-0.3305022451188686	-0.312437012031997	-0.2230859948765564	-0.2934399225894142	-0.2848022437848461
Stmn1	0.0781950885740314	0.0897452713145348	0.2080678269518977	0.2855887117599143	0.2654670027662563	0.1524397908710427	0.1551877692476053	0.1227848752458531	0.1891194110165966	0.2024967922098532	0.2362841385640543	0.0066560845092479	0.0720195928307079	0.0205824466694347	0.0978779574392005	0.1232298480911663	0.0625582834413644	-0.040399434770908	0.1131887430591499	0.0135706878263736
Prdm2	0.3542989448747177	0.4507978126944824	0.3725697432786571	0.4017883222178376	0.4716375387024089	0.4451481070639085	0.368204547144122	0.3985595408238323	0.3698986989664466	0.4202143840385283	0.445002493042298	0.4459610351270882	0.3772907669514971	0.4210072848888164	0.4124746664546184	0.4949901316523478	0.4700654997819307	0.5253408563698168	0.5114527768153672	0.4907877779080068
Gtf2h5	0.5974537410519858	0.58119668697968	0.5927757345564558	0.6274400966735343	0.5700356423418224	0.536242455601882	0.6202807665600623	0.5883086337494449	0.6500072229554551	0.6314244230230579	0.5846189976945929	0.5376945624628796	0.6056965628057629	0.5159962330007496	0.6314498054176139	0.4788431210400099	0.4436774468873067	0.4767697125811059	0.5191258621790488	0.463326105179041
Cnbp	1.921985276113777	1.8875807011766648	1.889390357780684	1.9089007074981088	1.861107896608697	1.8764814591764736	1.9318274757284115	1.878857089569268	1.9129584381122915	1.8976534964930492	1.8830388995663625	1.888184902423008	1.9093055361022984	1.8801876759423677	1.879878258773365	1.8435312925250669	1.8357813457702803	1.8152753254215244	1.8051841048785853	1.8297288068142847
Sdha	2.011769708378207	1.9475041519872056	1.965345194542512	1.9428293316806904	1.9620763460522304	1.972568932808733	1.937254760422804	1.953845648308933	1.966931898079637	1.9964186523071903	1.9839876127020772	2.0191346334052995	2.0028472901526286	1.9904144113961264	1.992506362007301	1.9822261322421664	1.9951013108396691	1.988248857667909	2.032540126161599	1.96577071973019
Irf9	0.1752947345126534	0.3734675004938882	0.1913773870217205	0.0836169870675047	0.1711820570299357	0.2566715236433328	0.1310873193145798	0.246539147958708	0.1038728493882567	-0.0193629995896485	0.3217826403730764	0.2322233801479443	0.219171704302383	0.2872892508066324	0.2071385564665226	0.3661076352091971	0.2549754942382166	0.3412988938682988	0.2885823690760786	0.2450095809449764
Scoc	0.6542467381298405	0.5483513826119444	0.6181093844810934	0.6460086689707625	0.6285509272346945	0.617685605666711	0.5782108678647897	0.6026211536731825	0.6184017037542108	0.6183479501627811	0.5629044331220535	0.5467372321843863	0.5863449605131075	0.5089792979881597	0.5858295060019176	0.5866909576146233	0.5720156252419634	0.5202844206755509	0.4795283918386069	0.589977896697039
Zak	-0.4405226748457507	-0.460415453511919	-0.6245905050939311	-0.6716920120255463	-0.6390769079231273	-0.4528645488989392	-0.5848561237775958	-0.3842853898373869	-0.5624807508953994	-0.6481609953732712	-0.5897410800842389	-0.384960278702404	-0.608174150513276	-0.407067404164779	-0.4365151324573831	-0.4060040523210451	-0.3697410130230834	-0.389860270859342	-0.3801997923867243	-0.2848022437848461
Prdx2	1.972043060579871	2.020885227180242	2.0396259954928517	2.042998193761947	2.029263932165911	1.9654455707210456	2.041108269634786	1.961672043066486	2.0297382048146555	2.0582757416918787	2.0261218416230005	1.9399176423113929	2.054990811857056	1.9769690658448515	1.993905183252072	1.893906722196847	1.909889299216773	1.8815768350030648	1.9058956581204685	1.9279357666492587
Sh3pxd2b	-0.2111620719744224	0.0451804654516184	-0.279040438017093	-0.2274907391471196	-0.1761035567018648	-0.1101421040395483	-0.4547313610780486	-0.1206616032003308	-0.2350214940271386	-0.3141376631911566	-0.1979285300064049	0.1221485116855013	-0.353691956081115	0.0005314755189993	-0.4193547834859881	0.2431912505746538	0.0874888319277051	0.1527164604533118	0.0261521335674927	-0.044439253184176
Ndufa7	0.7236720718237185	0.8590351824896308	0.8577925421867119	0.8719105503285418	0.8392292470888174	0.8309781210637903	0.9472522936787472	0.8949028855791836	0.9012008304320024	0.9093851778713168	0.8337572884473409	0.7548577101687726	0.8675894177885823	0.7907547935685062	0.884704452298563	0.7258174099124215	0.7746198930822541	0.7435804209380044	0.7318333866256544	0.741426417722803
Ankrd40	0.6015831899980817	0.6621536437154087	0.6208898740543282	0.6261100927358239	0.6091602108194095	0.6464774387637839	0.6087676521806918	0.6203215253414502	0.5838259376017662	0.5443356829773937	0.6226278714751412	0.7207072328334302	0.6040063098184831	0.6415778520475582	0.6134428750103545	0.6970690536104117	0.6719821323517838	0.6951536023580387	0.6628853345169664	0.6521967048026123
Rev3l	0.0851321683369585	0.0924025033574782	0.0936993906435333	0.057607596932917	0.0874888376189265	0.1586137983715588	0.0345942934059863	0.1259033209836658	0.0477780613180265	-0.0379577778429502	0.0993388502280415	0.1310006960134083	0.0621524032098929	0.1233315606691722	0.0978779574392005	0.1787102805325019	0.1288403823896561	0.1765358187587942	0.1702993192412854	0.1491666195917332
Smagp	0.031888206323669	0.0258719348339851	0.0959914961809933	0.1524740474030302	0.1605678591104037	0.0428303040262641	0.0775846349799623	0.1471940338879188	0.058783219982333	0.0407575876608095	0.0108575506627857	0.0298314493154752	0.055885450019817	-0.0421427167975942	0.1303279504719462	-0.0144496734051464	-0.0193255732545634	-0.1124965456997601	-0.0877006267988596	-0.0100422204007795
Igfbp2	1.7302560601575103	1.6676500739517977	1.646514733033556	1.6578274986568575	1.597269295782853	1.6765836965890526	1.6909037608601325	1.6663492607093373	1.8033537628596967	1.8009553780841487	1.609910549401096	1.644246010084856	1.6058261379379128	1.7398181244902784	1.6857542137090642	1.5612233274954423	1.5250800059185683	1.510560505953518	1.5674256940505418	1.6157085218026763
Dkk3	0.3943497674857605	0.3185451993015396	0.3835655480247758	0.5071644701091794	0.4085993841595531	0.2930836362398696	0.4239834774229134	0.4748806951201154	0.487887721638296	0.5341878628385983	0.2966833529406745	0.2035136554591148	0.2792078185564896	0.2855519646810844	0.3271438488927561	0.2888135897503699	0.3899467711863247	0.1704307329804908	0.4151283743581073	0.4152219839093867
Atxn10	0.8987271787127425	0.8858773332667559	0.8875641279168937	0.9420306365437248	0.9052820952275712	0.9002120920719199	0.889898250768294	0.8602504407677343	0.8890357500142188	0.9421606693355136	0.9214892622368268	0.8355156077403669	0.8770147947279653	0.8354149442308405	0.8757073705077102	0.748090831622328	0.8424605706580228	0.8606782048036155	0.765226781391067	0.8136567548868551
Utp20	0.3669149204669405	0.3519049437177331	0.3230860042909909	0.304626825632134	0.3184832642254844	0.3378220546746399	0.3112204584946108	0.2779185568054332	0.2763278579696465	0.2913099325560715	0.3520487446954931	0.382117635229157	0.3013464930263785	0.3913512694083207	0.3218197112266022	0.3980748628154463	0.3911522470606401	0.3777500550188157	0.3090684631140729	0.3663100356861516
Fam216a	0.3048811742448963	0.2952896660149435	0.3470704709228283	0.3559139674886247	0.3141297283282114	0.320406891959208	0.3054400492036522	0.3576900460311462	0.3915860061897149	0.2922893291134688	0.3183960186285314	0.2822726002426891	0.3277137981011415	0.2488585277981501	0.3271438488927561	0.2439867019384445	0.2453970764054598	0.1973345314734945	0.2056828065106525	0.2593432306325107
Med4	-0.0968781632090172	-0.0652754585620623	-0.0615275055429178	-0.0630207141925327	-0.0304839942052536	-0.0648537831462928	-0.0197843826811951	-0.0245046624194639	-0.0015395208943293	-0.0898142831427474	-0.0203104267523977	-0.1783201206656298	-0.0473743362654173	-0.1708821572909984	-0.1210120566599328	-0.1747262640146689	-0.1411851123750703	-0.1518873869069751	-0.1709444570292879	-0.1009076806618164
Actr10	0.7982003726285805	0.7743203035457864	0.7434261577919712	0.7685845257844092	0.7533616508463272	0.7508254048883308	0.8178564618315486	0.7801504233955724	0.717061768300166	0.7678555289348472	0.7587127050898291	0.7134061100979512	0.7295559627118332	0.7068500850263798	0.745332543651437	0.7015516864860316	0.7446757873722054	0.6857548431579344	0.6895939130438707	0.7221446924270113
AC103024.2	-0.8819681060364396	-0.6789378877486136	-0.6006754398010045	-0.8760718014817143	-0.6635988485236062	-1.1078772533591936	-0.8593340741862074	-0.635504933378336	-0.8597407234658763	-0.7095905038539848	-0.5951724690892567	-0.5984420206734646	-0.893747103938156	-0.5653641875223495	-0.6407188287390125	-0.5162476062169432	-0.7077480470167051	-0.6854854375325123	-0.4523825280664024	-0.6650403038600078
Adgrv1	-0.1187837422541532	-0.3031454789868056	-0.352513304306183	-0.156247663943989	-0.2229119762787041	-0.2219196121788641	-0.0999735703688959	-0.3931668968139926	-0.076380025085438	-0.0856286157030848	-0.4032454338215451	-0.3822492323761595	-0.2215638971679804	-0.365136947367309	-0.3025661265259712	-0.3181407368541658	-0.2699948802906207	-0.2904487386599098	-0.6181937178336917	-0.3638958116920614
Hipk2	-0.309094792008672	-0.0509355206287727	-0.2150745118681026	-0.3512688160026994	-0.3939938043594426	-0.1083890595659522	-0.1902308373790186	-0.184631709027378	-0.2875463611009283	-0.3342913163492378	-0.354070812418555	-0.0445457151469633	-0.545916130949533	-0.228754478369716	-0.2765540488057942	0.0919247409950639	0.1726546384315561	0.139822952065422	0.09101932578227	0.181129961144297
Ube2a	-0.0163007333173294	0.0870737873062452	0.064115180135712	0.0478938072174806	0.0691972900610757	-0.0584820214571947	-0.0329240930879555	0.1003819633538158	0.0079159740497084	0.1073315306660065	0.0295696215116229	-0.1015538829285852	0.0300047164420916	-0.0443745817016051	-0.0189601627844646	-0.0813076634302745	-0.0360277322249039	-0.1000275206321437	-0.0579247708595779	-0.0396075254890685
Psmb1	1.2096502198470007	1.2247702642700804	1.1976677439520007	1.2047553382035292	1.2386102418277654	1.1505466086741352	1.273719008477164	1.2011802913004908	1.2309427489647833	1.2297009786386783	1.2324783344581072	1.1341510011388822	1.2427271382665286	1.1910667619694768	1.200166921130695	1.1144373564259027	1.108529023438091	1.0670737698888808	1.0907741534105424	1.0948191541453818
RGD1564447	-0.2132358425280066	-0.0634602258684131	-0.0093656408601659	0.1216087283619696	-0.0411122851735142	-0.0729351021014446	-0.0348296029182244	-0.0373459453401933	-0.066975271808685	-0.0612250616450425	-0.1132593252391695	-0.2118652263494356	-0.0760658505057481	-0.1321357183187942	-0.0550335917367242	-0.2010827773081519	-0.2044159385395467	-0.1422230208657953	-0.1085820742444383	-0.2303723690301399
Fndc3b	0.3033953561054885	0.3117671439593845	0.239850156713591	0.0733791367659645	0.230496268433479	0.3594496503771207	0.3382570908069576	0.3602663878085264	0.3499544662059148	0.2515344722232879	0.1072388676600504	0.5127548468456974	0.1329054109780154	0.312102700516827	0.3062874080302827	0.5106327380616696	0.5408836952449516	0.548923806031685	0.5913326978138209	0.6136243798216459
Ndfip1	1.6349456105831852	1.5985926991855728	1.596946423609149	1.592185463920044	1.5951615857175152	1.612258144914985	1.6241829351725363	1.6013841942278548	1.6445826899138214	1.6214256548895811	1.534868343776867	1.6325457024776389	1.602651544050104	1.5670639224448888	1.57827600320747	1.530641167216598	1.5926839746918904	1.5321391269613784	1.5709215443707945	1.5870037309878149
Oasl2	-0.367695188012216	-0.1109523186097891	-0.412589113466703	-0.5536513175649979	-0.3520392928569092	-0.0997154024751937	-0.4247838798945245	-0.2189984052349448	-0.2571881114106751	-0.5287545207697028	-0.081559524017287	-0.2603821223013132	-0.2150308979251697	-0.1637404333138613	-0.207981864172297	-0.1376228885885589	-0.3026890089797156	0.0142656016196612	-0.1649433003533144	-0.2119579758267169
Hip1	0.2358108646514864	0.3581615101107385	0.232093776117664	0.2377966428224585	0.2625643076310039	0.385386390114122	0.2876881867321608	0.2432878361450439	0.3155768107898878	0.2440477285184829	0.2957945516198255	0.3117112360375542	0.3044309440148196	0.3466534155453875	0.357948890710603	0.3980748628154463	0.3173286803075277	0.3528005386760515	0.3324475199675052	0.3488854486695512
Zfp451	0.2615234697415464	0.3612605669758055	0.2971192096362952	0.385700915829152	0.3219387748603082	0.3911843509470248	0.2916876773488647	0.3173260640182513	0.2848896345220664	0.2630773556715056	0.4159303563943325	0.4284542896943475	0.322549964643572	0.3192054798957653	0.3657123799364097	0.3969048816789351	0.4163905247135227	0.3591557067835363	0.3167299407577614	0.3488854486695512
Ict1	0.5102933996337696	0.5515242978606472	0.58856547552966	0.6290975153062736	0.6331675118556157	0.556856642324551	0.624402708506027	0.6267045376854083	0.5997621980518277	0.6007148659696365	0.6432204665386169	0.4782698790133325	0.5880956306385846	0.5196503780980402	0.5858295060019176	0.4837913648382295	0.4453006411998784	0.4728732959305563	0.4582041404179242	0.4574106635883941
Slc6a6	0.5478133258042139	0.6221758884745494	0.5489697480277305	0.451874585218971	0.4982784705882115	0.5762085847023305	0.512160432312803	0.603404172214557	0.5036220272398566	0.5056488996561539	0.3857690009598777	0.6614814551937155	0.4803188585944973	0.562883445574854	0.5188964967928789	0.7506982756637216	0.739905477672256	0.7396648113049988	0.8387650372297787	0.8065876423570635
7SK	-1.118157942307911	-1.2801522136938197	-1.31532087522767	-1.3541682551043377	-1.3467708313217437	-1.1487302020924826	-1.2836132120862966	-1.1635279632083757	-1.2156611426918746	-1.2193372357292174	-1.5118436739377852	-1.5546513564396955	-1.497501767304885	-1.4328308766268505	-1.37110759921551	-1.3909958388017083	-1.2840071196352238	-1.4521207150942752	-1.3873083520842926	-1.4465603229100656
Tomm40	0.8178416264304009	0.7675337387350061	0.8295061167036765	0.8751176233474846	0.8455567612661942	0.7899383178864536	0.8161085920378928	0.8148959473366385	0.8506697972906083	0.8174521596363551	0.7833779397862786	0.770144149104144	0.8280118830893508	0.8101201523366558	0.7969255652614547	0.7570154521476662	0.7555357723874531	0.7314073647693384	0.7567689499625251	0.6917568015202835
Smco4	0.4839756150761717	0.5541530411010576	0.5255221130134928	0.6064058146861944	0.5286927817628772	0.5226647131721429	0.6610062652333093	0.5255573418495222	0.6274687919099372	0.5293401754124981	0.4937091479474544	0.5262689341496484	0.5698551127434842	0.4904174783672378	0.5508321861209764	0.4264698225305383	0.4710925800614145	0.3910907257382863	0.3484012414650151	0.3810752924266459
Ndst1	0.3596495531870711	0.4975726301353032	0.3918123653410651	0.3633903975000367	0.257688392784157	0.4752453554228156	0.416273786637795	0.4599089088068523	0.4282968870807251	0.3281519882458635	0.3391889920290731	0.659097630920619	0.229986953408144	0.4443797828507527	0.3109980398094978	0.6925459337726612	0.6740370374714915	0.7202942501307337	0.5952727467542797	0.582150793902983
Clspn	-1.5477722919867825	-1.5501840984548418	-1.4256067711724154	-1.316943798909262	-1.3224461558260403	-1.2090145967366346	-1.307157544232595	-1.3762515497469023	-1.5199312720313964	-1.261330341299724	-1.6312516183825667	-1.527604519104037	-1.4202503444689931	-1.6794443268116173	-1.499832377154971	-1.4576533600538844	-1.6469040850189658	-1.6823328349193798	-1.783227658328572	-1.7700716873254665
Nek9	0.8554596544649977	0.8917691280033079	0.8677562453839489	0.8416282099317384	0.8216359896326222	0.887398684865937	0.8663814836099624	0.884431259972097	0.8782336142690317	0.8537378749168867	0.8319696612601959	0.9546238199879216	0.8106472047426851	0.8799960588858747	0.8647439715597325	0.9950506662973054	1.0404926474999594	1.0081067526814975	1.0323487376983749	0.9319218500780152
